"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/13/2026 17:44:39:473 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"513","10","18","150","480","11.995386389850058","0","0"
"524","10","18","250","270","78.70049980776625","0","0"
"530","10","20","175","96","42.368319876970396","0","0"
"531","10","20","175","131","52.902729719338716","0","0"
"529","10","20","175","160","54.0561322568243","0","0"
"532","10","20","200","67","38.0238369857747","0","0"
"533","10","20","200","81","39.75394079200308","0","0"
"534","10","20","200","82","38.90811226451365","0","0"
"536","10","20","225","97","37.254901960784316","0","0"
"537","10","20","225","77","34.33294886582084","0","0"
"512","10","18","150","816","45.86697424067666","0","0"
"538","10","20","250","107","38.13917723952326","0","0"
"540","10","20","250","79","32.98731257208766","0","0"
"535","10","20","225","371","17.0319108035371","0","0"
"539","10","20","250","198","49.55786236063053","0","0"
"527","10","20","150","698","9.073433294886582","0","0"
"526","10","20","150","1500","29.64244521337947","33","0"
"541","12","4","150","1500","54.74817377931565","26","0"
"542","12","4","150","1500","63.01422529796232","34","0"
"543","12","4","150","1500","55.74778931180315","30","0"
"544","12","4","175","1500","57.86236063052672","21","0"
"550","12","4","225","201","62.47597078046905","0","0"
"545","12","4","175","1500","40.023068050749714","40","0"
"546","12","4","175","1500","59.32333717800846","30","0"
"549","12","4","200","604","61.66858900422914","0","0"
"554","12","4","250","745","70.12687427912341","0","0"
"547","12","4","200","1500","45.9438677431757","32","0"
"548","12","4","200","1500","48.55824682814302","39","0"
"552","12","4","225","1500","80.69973087274126","19","0"
"553","12","4","250","1500","54.01768550557478","22","0"
"551","12","4","225","1500","82.7758554402153","5","0"
"555","12","4","250","1500","51.67243367935409","10","0"
"556","12","6","150","1500","48.09688581314879","56","0"
"557","12","6","150","1500","69.3194925028835","34","0"
"558","12","6","150","1500","62.245290272971936","46","0"
"564","12","6","200","194","64.43675509419454","0","0"
"563","12","6","200","535","41.33025759323337","0","0"
"559","12","6","175","1500","73.4717416378316","13","0"
"560","12","6","175","1500","40.023068050749714","24","0"
"568","12","6","250","89","44.32910419069589","0","0"
"561","12","6","175","1500","25.72087658592849","50","0"
"569","12","6","250","153","50.865051903114185","0","0"
"570","12","6","250","159","47.020376778162245","0","0"
"562","12","6","200","1500","60.361399461745485","3","0"
"567","12","6","225","1007","73.39484813533257","0","0"
"566","12","6","225","1500","61.51480199923107","11","0"
"565","12","6","225","1500","52.71049596309112","50","0"
"571","12","8","150","1500","38.86966551326413","26","0"
"577","12","8","200","227","83.89081122645136","0","0"
"572","12","8","150","1500","42.1760861207228","44","0"
"579","12","8","200","157","54.20991926182238","0","0"
"573","12","8","150","1500","61.43790849673203","56","0"
"574","12","8","175","1500","56.901191849288736","46","0"
"576","12","8","175","734","23.68319876970396","0","0"
"584","12","8","250","129","47.05882352941177","0","0"
"585","12","8","250","76","39.946174548250674","0","0"
"581","12","8","225","464","19.377162629757784","0","0"
"583","12","8","250","525","31.41099577085736","0","0"
"575","12","8","175","1500","28.681276432141484","57","0"
"580","12","8","225","862","13.994617454825068","0","0"
"582","12","8","225","888","19.83852364475202","0","0"
"578","12","8","200","1500","38.4083044982699","27","0"
"592","12","10","200","138","54.20991926182238","0","0"
"593","12","10","200","454","22.33756247597078","0","0"
"587","12","10","150","1500","24.413687043444828","32","0"
"595","12","10","225","92","45.17493271818531","0","0"
"586","12","10","150","1500","85.27489427143406","22","0"
"588","12","10","150","1500","18.800461361014996","22","0"
"594","12","10","200","227","79.58477508650519","0","0"
"596","12","10","225","92","41.522491349480966","0","0"
"589","12","10","175","1463","45.9438677431757","0","0"
"597","12","10","225","75","44.3675509419454","0","0"
"590","12","10","175","1500","27.64321414840446","29","0"
"591","12","10","175","1500","52.71049596309112","57","0"
"600","12","10","250","186","47.40484429065744","0","0"
"599","12","10","250","451","23.5678585159554","0","0"
"605","12","12","175","388","21.568627450980394","0","0"
"606","12","12","175","401","31.641676278354478","0","0"
"608","12","12","200","146","57.24721261053441","0","0"
"607","12","12","200","430","22.106881968473665","0","0"
"604","12","12","175","893","24.875048058439063","0","0"
"610","12","12","225","85","40.90734332948866","0","0"
"609","12","12","200","139","50.13456362937332","0","0"
"613","12","12","250","99","41.94540561322568","0","0"
"611","12","12","225","165","54.0561322568243","0","0"
"615","12","12","250","143","56.132256824298345","0","0"
"614","12","12","250","141","50.788158400615146","0","0"
"598","12","10","250","1450","65.28258362168397","0","0"
"601","12","12","150","1500","47.020376778162245","51","0"
"617","12","14","150","107","46.36678200692042","0","0"
"618","12","14","150","130","57.36255286428297","0","0"
"602","12","12","150","1500","25.18262206843522","72","0"
"619","12","14","175","145","61.43790849673203","0","0"
"603","12","12","150","1500","21.184159938485198","25","0"
"620","12","14","175","149","54.74817377931565","0","0"
"621","12","14","175","128","51.018838908112265","0","0"
"622","12","14","200","96","47.866205305651675","0","0"
"625","12","14","225","73","36.17839292579777","0","0"
"624","12","14","200","131","45.674740484429066","0","0"
"627","12","14","225","105","43.21414840445982","0","0"
"616","12","14","150","413","59.70780469050365","0","0"
"626","12","14","225","126","50.2883506343714","0","0"
"623","12","14","200","199","50.21145713187236","0","0"
"629","12","14","250","81","45.55940023068051","0","0"
"628","12","14","250","153","49.7116493656286","0","0"
"630","12","14","250","111","45.597846981930026","0","0"
"631","12","16","150","107","52.672049211841596","0","0"
"634","12","16","175","83","42.21453287197232","0","0"
"636","12","16","175","100","38.56209150326797","0","0"
"638","12","16","200","67","36.79354094579008","0","0"
"635","12","16","175","165","55.82468281430219","0","0"
"640","12","16","225","125","42.522106881968476","0","0"
"612","12","12","225","1073","14.109957708573626","0","0"
"633","12","16","150","341","22.029988465974625","0","0"
"643","12","16","250","89","35.371011149557866","0","0"
"637","12","16","200","390","34.525182622068435","0","0"
"644","12","16","250","68","35.06343713956171","0","0"
"632","12","16","150","624","16.724336793540946","0","0"
"646","12","18","150","108","43.713956170703575","0","0"
"639","12","16","200","419","16.916570549788542","0","0"
"645","12","16","250","172","48.289119569396384","0","0"
"642","12","16","225","433","32.29527104959631","0","0"
"651","12","18","175","163","63.05267204921184","0","0"
"652","12","18","200","85","38.216070742022296","0","0"
"653","12","18","200","72","38.25451749327182","0","0"
"641","12","16","225","683","9.803921568627452","0","0"
"648","12","18","150","299","12.49519415609381","0","0"
"654","12","18","200","98","42.71434063821607","0","0"
"656","12","18","225","82","35.75547866205306","0","0"
"649","12","18","175","381","17.185697808535178","0","0"
"655","12","18","225","189","52.24913494809689","0","0"
"659","12","18","250","90","34.755863129565554","0","0"
"660","12","18","250","82","40.21530180699731","0","0"
"661","12","20","150","73","43.40638216070742","0","0"
"650","12","18","175","545","12.149173394848136","0","0"
"657","12","18","225","410","15.455594002306805","0","0"
"665","12","20","175","136","50.01922337562476","0","0"
"666","12","20","175","71","33.179546328335256","0","0"
"668","12","20","200","61","35.56324490580546","0","0"
"664","12","20","175","307","7.420222991157247","0","0"
"658","12","18","250","485","18.954248366013072","0","0"
"663","12","20","150","398","57.28565936178393","0","0"
"670","12","20","225","58","33.94848135332565","0","0"
"671","12","20","225","96","41.138023836985774","0","0"
"669","12","20","200","118","42.67589388696655","0","0"
"672","12","20","225","100","41.753171856978085","0","0"
"673","12","20","250","93","37.71626297577855","0","0"
"662","12","20","150","522","11.457131872356786","0","0"
"667","12","20","200","328","10.726643598615917","0","0"
"675","12","20","250","79","39.600153787005","0","0"
"647","12","18","150","1251","69.81930026912725","0","0"
"674","12","20","250","428","9.803921568627452","0","0"
"676","14","4","150","1500","58.78508266051519","39","0"
"679","14","4","175","1500","41.71472510572857","30","0"
"677","14","4","150","1500","48.94271434063822","44","0"
"680","14","4","175","1500","58.246828143021915","15","0"
"678","14","4","150","1500","43.637062668204535","33","0"
"681","14","4","175","1500","62.36063052672049","35","0"
"682","14","4","200","1500","38.600538254517495","35","0"
"686","14","4","225","1500","74.39446366782006","20","0"
"685","14","4","225","1500","53.78700499807766","11","0"
"683","14","4","200","1500","47.75086505190311","45","0"
"684","14","4","200","1500","29.950019223375623","16","0"
"687","14","4","225","1500","55.094194540561325","43","0"
"688","14","4","250","1500","47.327950788158404","7","0"
"689","14","4","250","1500","39.06189926951173","25","0"
"691","14","6","150","1500","29.988465974625143","45","0"
"692","14","6","150","1500","40.561322568242986","39","0"
"693","14","6","150","1500","34.2560553633218","62","0"
"690","14","4","250","1500","33.37178008458285","15","0"
"694","14","6","175","1500","37.677816224529025","39","0"
"700","14","6","225","110","47.21261053440984","0","0"
"696","14","6","175","1500","43.3679354094579","26","0"
"695","14","6","175","1500","63.39869281045752","44","0"
"701","14","6","225","160","54.74817377931565","0","0"
"704","14","6","250","77","45.17493271818531","0","0"
"702","14","6","225","170","57.51633986928105","0","0"
"703","14","6","250","513","36.10149942329873","0","0"
"705","14","6","250","500","17.339484813533257","0","0"
"709","14","8","175","108","53.32564398308343","0","0"
"698","14","6","200","1500","48.63514033064206","60","0"
"699","14","6","200","1500","33.833141099577084","20","0"
"711","14","8","175","138","52.979623221837755","0","0"
"697","14","6","200","1500","59.592464436755094","38","0"
"707","14","8","150","1500","58.78508266051519","19","0"
"706","14","8","150","1500","43.944636678200695","34","0"
"716","14","8","225","116","46.17454825067282","0","0"
"713","14","8","200","523","71.16493656286043","0","0"
"718","14","8","250","131","49.01960784313726","0","0"
"708","14","8","150","1500","40.67666282199154","32","0"
"715","14","8","225","526","31.910803537101113","0","0"
"720","14","8","250","134","49.288735101883894","0","0"
"710","14","8","175","1500","47.481737793156476","50","0"
"717","14","8","225","487","27.64321414840446","0","0"
"719","14","8","250","621","26.182237600922722","0","0"
"724","14","10","175","445","33.37178008458285","0","0"
"712","14","8","200","1500","44.559784698193006","40","0"
"727","14","10","200","87","45.55940023068051","0","0"
"714","14","8","200","1500","43.40638216070742","17","0"
"728","14","10","200","498","22.22222222222222","0","0"
"730","14","10","225","153","44.29065743944636","0","0"
"731","14","10","225","125","46.09765474817378","0","0"
"723","14","10","150","1500","46.82814302191465","66","0"
"721","14","10","150","1500","21.79930795847751","31","0"
"726","14","10","175","1044","43.25259515570934","0","0"
"732","14","10","225","68","41.40715109573241","0","0"
"722","14","10","150","1500","29.1041906958862","45","0"
"734","14","10","250","85","45.213379469434834","0","0"
"729","14","10","200","760","22.14532871972318","0","0"
"735","14","10","250","182","59.28489042675894","0","0"
"733","14","10","250","423","9.688581314878892","0","0"
"739","14","12","175","405","10.149942329873126","0","0"
"725","14","10","175","1500","47.44329104190696","42","0"
"741","14","12","175","232","84.65974625144176","0","0"
"738","14","12","150","581","24.99038831218762","0","0"
"743","14","12","200","130","47.90465205690119","0","0"
"745","14","12","225","171","54.36370626682045","0","0"
"742","14","12","200","425","30.91118800461361","0","0"
"747","14","12","225","70","35.67858515955402","0","0"
"748","14","12","250","105","48.289119569396384","0","0"
"749","14","12","250","148","49.01960784313726","0","0"
"744","14","12","200","538","46.17454825067282","0","0"
"750","14","12","250","143","48.36601307189542","0","0"
"746","14","12","225","483","17.608612072279893","0","0"
"736","14","12","150","1500","39.792387543252595","74","0"
"737","14","12","150","1500","30.180699730872742","12","0"
"754","14","14","175","407","53.8638985005767","0","0"
"740","14","12","175","1500","45.290272971933874","4","0"
"757","14","14","200","137","48.78892733564014","0","0"
"758","14","14","200","117","50.326797385620914","0","0"
"755","14","14","175","358","12.264513648596694","0","0"
"756","14","14","175","374","15.032679738562091","0","0"
"761","14","14","225","164","54.28681276432142","0","0"
"752","14","14","150","854","21.06881968473664","0","0"
"762","14","14","225","74","36.60130718954248","0","0"
"763","14","14","250","100","35.140330642060746","0","0"
"765","14","14","250","126","46.52056901191849","0","0"
"760","14","14","225","458","15.417147251057285","0","0"
"759","14","14","200","498","22.914263744713573","0","0"
"764","14","14","250","517","12.226066897347174","0","0"
"751","14","14","150","1500","42.82968089196463","91","0"
"770","14","16","175","97","44.482891195693966","0","0"
"753","14","14","150","1500","29.873125720876587","128","0"
"773","14","16","200","162","56.055363321799305","0","0"
"774","14","16","200","84","30.603613994617454","0","0"
"772","14","16","200","321","15.14801999231065","0","0"
"771","14","16","175","371","26.720492118415994","0","0"
"775","14","16","225","109","41.63783160322953","0","0"
"776","14","16","225","183","52.17224144559785","0","0"
"778","14","16","250","185","52.441368704344484","0","0"
"779","14","16","250","94","35.06343713956171","0","0"
"780","14","16","250","86","32.8719723183391","0","0"
"767","14","16","150","1184","25.02883506343714","0","0"
"777","14","16","225","432","7.381776239907728","0","0"
"781","14","18","150","281","20.761245674740483","0","0"
"766","14","16","150","1500","64.51364859669359","112","0"
"768","14","16","150","1500","10.57285659361784","34","0"
"769","14","16","175","1500","26.29757785467128","70","0"
"782","14","18","150","501","11.303344867358708","0","0"
"788","14","18","200","79","34.02537485582468","0","0"
"785","14","18","175","357","6.920415224913495","0","0"
"787","14","18","200","95","39.83083429450212","0","0"
"783","14","18","150","500","16.955017301038062","0","0"
"791","14","18","225","82","42.02229911572472","0","0"
"790","14","18","225","74","33.71780084582853","0","0"
"792","14","18","225","92","39.36947327950788","0","0"
"786","14","18","175","329","11.995386389850058","0","0"
"789","14","18","200","169","55.017301038062286","0","0"
"794","14","18","250","89","40.83044982698962","0","0"
"793","14","18","250","124","41.7916186082276","0","0"
"795","14","18","250","111","44.59823144944252","0","0"
"800","14","20","175","77","37.94694348327566","0","0"
"799","14","20","175","126","46.1361014994233","0","0"
"796","14","20","150","274","17.339484813533257","0","0"
"801","14","20","175","321","7.074202229911572","0","0"
"805","14","20","225","76","30.488273740868898","0","0"
"798","14","20","150","477","21.184159938485198","0","0"
"803","14","20","200","360","13.302575932333717","0","0"
"806","14","20","225","135","46.52056901191849","0","0"
"808","14","20","250","67","30.026912725874663","0","0"
"807","14","20","225","135","50.865051903114185","0","0"
"784","14","18","175","1304","13.494809688581315","0","0"
"810","14","20","250","109","41.29181084198385","0","0"
"809","14","20","250","137","42.21453287197232","0","0"
"802","14","20","200","659","10.073048827374087","0","0"
"804","14","20","200","690","17.185697808535178","0","0"
"797","14","20","150","1184","11.572472126105344","0","0"
"811","16","4","150","1500","41.983852364475204","48","0"
"812","16","4","150","1500","60.78431372549019","6","0"
"813","16","4","150","1500","46.21299500192234","23","0"
"814","16","4","175","1500","41.44559784698193","49","0"
"815","16","4","175","1500","65.59015763168013","15","0"
"818","16","4","200","169","66.20530565167243","0","0"
"816","16","4","175","1500","47.82775855440215","29","0"
"817","16","4","200","1500","50.21145713187236","18","0"
"825","16","4","250","201","59.438677431757014","0","0"
"823","16","4","250","1040","41.599384851980005","0","0"
"820","16","4","225","1500","51.51864667435602","12","0"
"821","16","4","225","1500","55.67089580930411","1","0"
"822","16","4","225","1500","53.24875048058439","7","0"
"819","16","4","200","1500","46.1361014994233","28","0"
"824","16","4","250","1500","30.2960399846213","14","0"
"826","16","6","150","1500","40.52287581699346","37","0"
"832","16","6","200","745","60.361399461745485","0","0"
"834","16","6","200","137","51.36485966935794","0","0"
"827","16","6","150","1500","72.74125336409074","24","0"
"829","16","6","175","1500","36.13994617454825","38","0"
"828","16","6","150","1500","45.520953479430986","27","0"
"830","16","6","175","1500","45.444059976931946","10","0"
"837","16","6","225","138","46.78969627066513","0","0"
"831","16","6","175","1500","37.831603229527104","27","0"
"838","16","6","250","188","59.09265667051134","0","0"
"835","16","6","225","577","54.97885428681276","0","0"
"836","16","6","225","843","23.337178008458284","0","0"
"833","16","6","200","1500","75.70165321030373","23","0"
"844","16","8","175","148","55.017301038062286","0","0"
"840","16","6","250","676","84.65974625144176","0","0"
"843","16","8","150","672","44.82891195693964","0","0"
"848","16","8","200","222","83.89081122645136","0","0"
"846","16","8","175","425","34.21760861207228","0","0"
"849","16","8","200","164","51.90311418685121","0","0"
"851","16","8","225","104","41.71472510572857","0","0"
"839","16","6","250","1500","28.87351018838908","28","0"
"852","16","8","225","122","48.59669357939254","0","0"
"841","16","8","150","1500","57.8239138792772","17","0"
"854","16","8","250","119","43.90618992695117","0","0"
"842","16","8","150","1500","49.7116493656286","43","0"
"853","16","8","250","221","66.7435601691657","0","0"
"855","16","8","250","216","56.59361783929258","0","0"
"859","16","10","175","141","62.20684352172241","0","0"
"860","16","10","175","114","55.2479815455594","0","0"
"845","16","8","175","1500","54.90196078431372","21","0"
"847","16","8","200","1500","33.98692810457516","36","0"
"862","16","10","200","146","50.98039215686274","0","0"
"861","16","10","175","229","82.04536716647443","0","0"
"863","16","10","200","448","30.2960399846213","0","0"
"850","16","8","225","1500","40.023068050749714","23","0"
"864","16","10","200","471","17.87773933102653","0","0"
"867","16","10","225","131","46.52056901191849","0","0"
"866","16","10","225","201","55.94002306805075","0","0"
"865","16","10","225","499","19.91541714725106","0","0"
"856","16","10","150","1500","45.905420991926185","35","0"
"858","16","10","150","1500","62.12995001922337","48","0"
"857","16","10","150","1500","30.142252979623223","26","0"
"868","16","10","250","555","28.33525567089581","0","0"
"872","16","12","150","147","61.476355247981544","0","0"
"873","16","12","150","138","59.515570934256054","0","0"
"869","16","10","250","539","22.068435217224145","0","0"
"878","16","12","200","183","57.400999615532484","0","0"
"876","16","12","175","372","30.98808150711265","0","0"
"880","16","12","225","109","42.21453287197232","0","0"
"875","16","12","175","684","26.220684352172242","0","0"
"881","16","12","225","174","58.78508266051519","0","0"
"882","16","12","225","96","44.09842368319877","0","0"
"883","16","12","250","93","37.29334871203383","0","0"
"884","16","12","250","117","46.90503652441369","0","0"
"879","16","12","200","662","12.725874663590927","0","0"
"870","16","10","250","1416","30.103806228373703","0","0"
"885","16","12","250","238","56.209150326797385","0","0"
"871","16","12","150","1500","19.223375624759708","61","0"
"889","16","14","175","134","54.402153018069974","0","0"
"874","16","12","175","1500","59.361783929257975","15","0"
"890","16","14","175","389","17.301038062283737","0","0"
"877","16","12","200","1500","21.337946943483274","22","0"
"892","16","14","200","185","67.01268742791234","0","0"
"886","16","14","150","775","20.569011918492887","0","0"
"894","16","14","200","159","55.20953479430988","0","0"
"895","16","14","225","127","44.32910419069589","0","0"
"898","16","14","250","70","38.86966551326413","0","0"
"893","16","14","200","373","7.650903498654364","0","0"
"899","16","14","250","122","37.677816224529025","0","0"
"900","16","14","250","75","38.94655901576317","0","0"
"896","16","14","225","440","21.222606689734718","0","0"
"897","16","14","225","436","20.33833141099577","0","0"
"904","16","16","175","120","49.826989619377166","0","0"
"901","16","16","150","341","39.13879277201077","0","0"
"903","16","16","150","255","23.260284505959245","0","0"
"887","16","14","150","1500","41.94540561322568","22","0"
"907","16","16","200","106","49.09650134563629","0","0"
"888","16","14","150","1500","27.374086889657825","50","0"
"908","16","16","200","124","44.79046520569012","0","0"
"905","16","16","175","343","11.11111111111111","0","0"
"909","16","16","200","145","51.13417916186082","0","0"
"911","16","16","225","77","40.75355632449058","0","0"
"910","16","16","225","115","48.36601307189542","0","0"
"914","16","16","250","75","31.910803537101113","0","0"
"913","16","16","250","113","37.06266820453671","0","0"
"891","16","14","175","1500","47.90465205690119","68","0"
"915","16","16","250","119","40.561322568242986","0","0"
"919","16","18","175","85","43.59861591695502","0","0"
"912","16","16","225","420","12.687427912341407","0","0"
"920","16","18","175","116","49.32718185313341","0","0"
"916","16","18","150","326","19.415609381007304","0","0"
"922","16","18","200","102","41.71472510572857","0","0"
"921","16","18","175","146","47.866205305651675","0","0"
"923","16","18","200","130","38.75432525951557","0","0"
"924","16","18","200","80","35.56324490580546","0","0"
"925","16","18","225","118","39.44636678200692","0","0"
"926","16","18","225","95","44.21376393694733","0","0"
"927","16","18","225","137","52.748942714340636","0","0"
"929","16","18","250","85","41.21491733948481","0","0"
"928","16","18","250","152","47.097270280661284","0","0"
"902","16","16","150","1500","17.493271818531333","18","0"
"930","16","18","250","115","42.48366013071895","0","0"
"931","16","20","150","141","57.32410611303345","0","0"
"932","16","20","150","141","55.86312956555171","0","0"
"936","16","20","175","107","46.75124951941561","0","0"
"933","16","20","150","290","15.22491349480969","0","0"
"935","16","20","175","173","52.210688196847364","0","0"
"937","16","20","200","78","34.56362937331795","0","0"
"906","16","16","175","1464","10.303729334871203","0","0"
"938","16","20","200","59","35.217224144559786","0","0"
"939","16","20","200","84","45.36716647443291","0","0"
"934","16","20","175","335","21.953094963475586","0","0"
"940","16","20","225","94","42.40676662821991","0","0"
"941","16","20","225","99","40.638216070742025","0","0"
"942","16","20","225","112","48.59669357939254","0","0"
"943","16","20","250","83","36.716647443291045","0","0"
"945","16","20","250","74","38.4083044982699","0","0"
"944","16","20","250","173","49.134948096885815","0","0"
"918","16","18","150","1500","76.8166089965398","45","0"
"917","16","18","150","1500","17.91618608227605","56","0"
"946","18","4","150","1500","50.44213763936947","30","0"
"948","18","4","150","1500","59.86159169550173","30","0"
"950","18","4","175","1500","47.28950403690888","53","0"
"949","18","4","175","1500","42.56055363321799","22","0"
"947","18","4","150","1500","48.750480584390615","45","0"
"951","18","4","175","1500","46.82814302191465","32","0"
"952","18","4","200","1500","37.63936947327951","26","0"
"958","18","4","250","1022","92.54133025759323","0","0"
"955","18","4","225","1500","69.85774702037678","43","0"
"956","18","4","225","1500","38.17762399077278","48","0"
"953","18","4","200","1500","61.20722798923491","6","0"
"957","18","4","225","1500","48.05843906189927","7","0"
"954","18","4","200","1500","42.945021145713184","21","0"
"959","18","4","250","1500","70.08842752787389","8","0"
"960","18","4","250","1500","57.477893118031524","44","0"
"962","18","6","150","1500","65.47481737793156","38","0"
"961","18","6","150","1500","37.254901960784316","28","0"
"963","18","6","150","1500","38.677431757016535","56","0"
"964","18","6","175","1500","35.371011149557866","17","0"
"970","18","6","225","154","55.20953479430988","0","0"
"968","18","6","200","196","63.47558631295656","0","0"
"972","18","6","225","113","36.13994617454825","0","0"
"965","18","6","175","1500","43.098808150711264","25","0"
"975","18","6","250","127","52.09534794309881","0","0"
"974","18","6","250","183","59.361783929257975","0","0"
"973","18","6","250","161","55.94002306805075","0","0"
"966","18","6","175","1500","37.0242214532872","20","0"
"967","18","6","200","1500","52.59515570934256","26","0"
"971","18","6","225","1500","22.3760092272203","51","0"
"969","18","6","200","1500","42.90657439446367","7","0"
"977","18","8","150","1500","61.16878123798539","29","0"
"979","18","8","175","1500","47.28950403690888","21","0"
"978","18","8","150","1500","58.97731641676278","31","0"
"976","18","8","150","1500","56.824298346789696","69","0"
"982","18","8","200","424","34.2560553633218","0","0"
"983","18","8","200","161","62.89888504421376","0","0"
"985","18","8","225","103","49.17339484813533","0","0"
"988","18","8","250","105","39.33102652825836","0","0"
"989","18","8","250","77","40.86889657823914","0","0"
"987","18","8","225","499","29.950019223375623","0","0"
"986","18","8","225","513","32.83352556708958","0","0"
"991","18","10","150","334","37.63936947327951","0","0"
"992","18","10","150","84","49.78854286812764","0","0"
"984","18","8","200","499","41.906958861976165","0","0"
"990","18","8","250","566","22.760476739715493","0","0"
"981","18","8","175","1212","44.02153018069973","0","0"
"980","18","8","175","1500","32.8719723183391","65","0"
"997","18","10","200","139","57.97770088427528","0","0"
"998","18","10","200","129","49.51941560938101","0","0"
"994","18","10","175","314","35.02499038831219","0","0"
"999","18","10","200","165","57.86236063052672","0","0"
"1000","18","10","225","94","44.05997693194925","0","0"
"1001","18","10","225","141","56.40138408304498","0","0"
"1003","18","10","250","92","44.3675509419454","0","0"
"1002","18","10","225","152","57.97770088427528","0","0"
"1005","18","10","250","76","44.32910419069589","0","0"
"1004","18","10","250","149","46.55901576316801","0","0"
"996","18","10","175","419","55.97846981930027","0","0"
"1009","18","12","175","153","60.053825451749326","0","0"
"1010","18","12","175","111","52.979623221837755","0","0"
"1006","18","12","150","320","35.947712418300654","0","0"
"1012","18","12","200","143","47.1357170319108","0","0"
"1008","18","12","150","338","29.41176470588235","0","0"
"1013","18","12","200","151","51.787773933102656","0","0"
"1014","18","12","200","147","50.36524413687044","0","0"
"1015","18","12","225","144","50.44213763936947","0","0"
"1011","18","12","175","382","21.876201460976546","0","0"
"1016","18","12","225","144","44.559784698193006","0","0"
"995","18","10","175","943","38.98500576701269","0","0"
"1007","18","12","150","697","41.753171856978085","0","0"
"1017","18","12","225","108","46.59746251441753","0","0"
"1018","18","12","250","134","51.86466743560169","0","0"
"1019","18","12","250","116","38.90811226451365","0","0"
"1022","18","14","150","107","57.86236063052672","0","0"
"1023","18","14","150","139","50.941945405613225","0","0"
"1024","18","14","175","166","53.32564398308343","0","0"
"1026","18","14","175","110","52.09534794309881","0","0"
"1029","18","14","200","62","45.98231449442522","0","0"
"993","18","10","150","1500","39.75394079200308","55","0"
"1028","18","14","200","169","56.24759707804691","0","0"
"1030","18","14","225","107","43.098808150711264","0","0"
"1020","18","12","250","581","27.297193387158785","0","0"
"1025","18","14","175","402","12.49519415609381","0","0"
"1021","18","14","150","643","13.994617454825068","0","0"
"1034","18","14","250","121","41.676278354479045","0","0"
"1035","18","14","250","124","44.9442522106882","0","0"
"1031","18","14","225","454","16.878123798539022","0","0"
"1033","18","14","250","470","15.14801999231065","0","0"
"1032","18","14","225","501","32.75663206459054","0","0"
"1036","18","16","150","295","16.070742022299115","0","0"
"1037","18","16","150","323","21.14571318723568","0","0"
"1041","18","16","175","120","48.94271434063822","0","0"
"1042","18","16","200","134","50.865051903114185","0","0"
"1044","18","16","200","106","43.713956170703575","0","0"
"1045","18","16","225","64","40.253748558246826","0","0"
"1046","18","16","225","112","47.520184544406","0","0"
"1047","18","16","225","89","40.83044982698962","0","0"
"1039","18","16","175","540","10.303729334871203","0","0"
"1048","18","16","250","60","36.29373317954633","0","0"
"1049","18","16","250","90","38.98500576701269","0","0"
"1043","18","16","200","346","12.264513648596694","0","0"
"1038","18","16","150","551","16.186082276047674","0","0"
"1053","18","18","150","99","51.44175317185698","0","0"
"1055","18","18","175","60","41.44559784698193","0","0"
"1054","18","18","175","106","43.13725490196079","0","0"
"1057","18","18","200","77","39.36947327950788","0","0"
"1051","18","18","150","353","6.843521722414456","0","0"
"1052","18","18","150","298","28.450595924644368","0","0"
"1027","18","14","200","1500","15.417147251057285","32","0"
"1050","18","16","250","378","19.530949634755864","0","0"
"1058","18","18","200","82","38.86966551326413","0","0"
"1059","18","18","200","94","39.561707035755475","0","0"
"1060","18","18","225","104","48.44290657439446","0","0"
"1062","18","18","225","109","44.09842368319877","0","0"
"1063","18","18","250","92","38.446751249519416","0","0"
"1064","18","18","250","66","39.600153787005","0","0"
"1061","18","18","225","151","42.90657439446367","0","0"
"1056","18","18","175","390","7.381776239907728","0","0"
"1065","18","18","250","190","55.13264129181084","0","0"
"1040","18","16","175","1101","15.647827758554403","0","0"
"1070","18","20","175","118","43.21414840445982","0","0"
"1071","18","20","175","87","40.13840830449827","0","0"
"1072","18","20","200","108","42.71434063821607","0","0"
"1066","18","20","150","309","15.686274509803921","0","0"
"1073","18","20","200","119","45.25182622068435","0","0"
"1074","18","20","200","109","38.677431757016535","0","0"
"1076","18","20","225","102","35.52479815455594","0","0"
"1075","18","20","225","176","51.095732410611305","0","0"
"1078","18","20","250","118","45.136485966935794","0","0"
"1079","18","20","250","84","36.94732795078816","0","0"
"1080","18","20","250","105","39.25413302575932","0","0"
"1077","18","20","225","211","48.13533256439831","0","0"
"1068","18","20","150","1135","25.68242983467897","0","0"
"1069","18","20","175","1005","13.187235678585159","0","0"
"1067","18","20","150","1288","28.604382929642444","0","0"
"1087","20","4","200","206","68.74279123414071","0","0"
"1081","20","4","150","1500","66.78200692041523","26","0"
"1082","20","4","150","1500","53.51787773933103","27","0"
"1083","20","4","150","1500","49.673202614379086","20","0"
"1084","20","4","175","1500","41.138023836985774","38","0"
"1085","20","4","175","1500","63.39869281045752","14","0"
"1086","20","4","175","1500","50.711264898116106","18","0"
"1093","20","4","250","209","61.66858900422914","0","0"
